date,equity,index_close,holding
2025-06-18,972274.0675254704,3874.97,601111
2025-06-19,958491.832032197,3843.09,601111
2025-06-20,963503.5540297513,3846.64,601111
2025-06-23,958491.832032197,3857.9,601111
2025-06-24,977285.7895230243,3904.03,601111
2025-06-25,992320.9555156864,3960.07,601111
2025-06-26,991068.0250162979,3946.02,601000
2025-06-27,991068.0250162979,3921.76,601000
2025-06-30,991068.0250162979,3936.08,601000
2025-07-01,988626.9707674894,3942.76,601000
2025-07-02,991068.0250162979,3943.68,601000
2025-07-03,991068.0250162979,3968.07,601000
2025-07-04,1003273.2962603413,3982.2,601000
2025-07-07,1005714.3505091497,3965.17,601000
2025-07-08,998391.1877627239,3998.45,601000
2025-07-09,995950.1335139152,3991.4,601000
2025-07-10,1005714.3505091497,4010.02,601000
2025-07-11,1010596.4590067668,4014.81,601000
2025-07-14,1010596.4590067668,4017.67,601000
2025-07-15,995950.1335139152,4019.06,601000
2025-07-16,993509.0792651068,4007.2,601000
2025-07-17,993509.0792651068,4034.49,601000
2025-07-18,991068.0250162979,4058.55,002948
2025-07-21,987111.6656349954,4085.61,002948
2025-07-22,985133.4859443442,4118.96,002948
2025-07-23,983155.3062536927,4119.77,002948
2025-07-24,965351.6890378312,4149.04,002948
2025-07-25,961395.3296565287,4127.16,002948
2025-07-28,977220.767181739,4135.82,002948
2025-07-29,961395.3296565287,4152.02,002948
2025-07-30,965351.6890378312,4151.24,002948
2025-07-31,939635.3530593644,4075.59,002948
2025-08-01,951504.431203272,4054.93,002546
2025-08-04,961415.9356949728,4070.7,002546
2025-08-05,984542.779508941,4103.45,002546
2025-08-06,982890.862093658,4113.49,002546
2025-08-07,982890.862093658,4114.67,002546
2025-08-08,999410.0362464922,4104.97,002546
2025-08-11,1006017.7059076262,4122.51,002546
2025-08-12,1010973.4581534765,4143.83,002546
2025-08-13,1024188.7974757443,4176.58,002546
2025-08-14,1004365.7884923427,4173.31,002546
2025-08-15,1022536.8800604608,4202.35,002546
2025-08-18,1024188.7974757443,4239.41,002546
2025-08-19,1015929.210399327,4223.37,002546
2025-08-20,1048967.558704996,4271.4,002546
2025-08-21,1037404.136798012,4288.07,603530
2025-08-22,1031460.1292733856,4378.0,603530
2025-08-25,1043697.7918240868,4469.22,603530
2025-08-26,1056984.396879134,4452.59,603530
2025-08-27,1019222.4667226844,4386.13,603530
2025-08-28,1023418.2367400676,4463.78,603530
2025-08-29,1026215.4167516566,4496.76,603530
2025-09-01,1022718.9417371704,4523.71,603530
2025-09-02,1022718.9417371704,4490.45,603530
2025-09-03,1040550.9643110493,4459.83,603530
2025-09-04,1031460.1292733856,4365.21,002226
2025-09-05,1048424.9340311711,4460.32,002226
2025-09-08,1046728.4535553927,4467.57,002226
2025-09-09,1056907.3364100643,4436.26,002226
2025-09-10,1045031.9730796143,4445.36,000526
2025-09-11,1050650.4245477843,4548.03,000526
2025-09-12,1040312.4738463516,4522.0,000526
2025-09-15,1029075.5709100117,4533.06,000526
2025-09-16,1049077.2581366966,4523.34,000526
2025-09-17,1058066.7804857686,4551.02,601921
2025-09-18,1045288.196180385,4498.11,601921
2025-09-19,1037621.0455971548,4501.92,601921
2025-09-22,1028676.0365833864,4522.61,601921
2025-09-23,1022286.7444306944,4519.78,601921
2025-09-24,1033787.4703055396,4566.07,601921
2025-09-25,1027398.1781528477,4593.49,601921
2025-09-26,1029953.8950139246,4550.05,601921
2025-09-29,1036343.1871666163,4620.05,601921
2025-09-30,1054233.2051941536,4640.69,600138
2025-10-09,1041402.780790168,4709.48,600138
2025-10-10,1043541.1848574989,4616.83,600138
2025-10-13,1032849.1645208442,4593.98,600138
2025-10-14,1036056.7706218406,4539.06,600138
2025-10-15,1043541.1848574989,4606.29,600138
2025-10-16,1038195.1746891717,4618.42,600138
2025-10-17,1024295.5482515205,4514.23,600138
2025-10-20,1036056.7706218406,4538.22,600138
2025-10-21,1038195.1746891717,4607.87,600138
2025-10-22,1040333.5787565026,4592.57,600138
2025-10-23,1043541.1848574989,4606.34,600138
2025-10-24,1038195.1746891717,4660.68,600138
2025-10-27,1038195.1746891717,4716.02,600138
2025-10-28,1036056.7706218406,4691.97,600138
2025-10-29,1034987.5685881752,4747.84,600138
2025-10-30,1032849.1645208442,4709.91,002627
2025-10-31,1047119.9647214776,4640.67,002627
2025-11-03,1063174.61494719,4653.4,002627
2025-11-04,1091716.2153484572,4618.7,002627
2025-11-05,1098851.6154487738,4627.26,605277
2025-11-06,1109515.5762738043,4693.4,605277
2025-11-07,1100242.5668607343,4678.79,605277
2025-11-10,1074278.140504139,4695.05,605277
2025-11-11,1057123.0730899596,4652.17,605277
2025-11-12,1047850.06367689,4645.91,605277
2025-11-13,1053877.5197953852,4702.07,605277
2025-11-14,1045531.8113236224,4628.14,605277
2025-11-17,1044604.5103823155,4598.05,605277
2025-11-18,1033013.2486159782,4568.19,605277
2025-11-19,1014003.579319185,4588.29,605277
2025-11-20,1014930.880260492,4564.95,605277
2025-11-21,974593.2893136382,4453.61,605277
2025-11-24,994993.9100223919,4448.05,605277
2025-11-25,1026058.4915561756,4490.4,605277
2025-11-26,1023740.2392029082,4517.63,600352
2025-11-27,1027681.4913268847,4515.4,600352
2025-11-28,1031622.7434508613,4526.66,600352
2025-12-01,1040490.5607298086,4576.49,600352
2025-12-02,1037534.6216368261,4554.33,600352
2025-12-03,1047387.7519467674,4531.05,600352
2025-12-04,1039505.2476988144,4546.57,600352
2025-12-05,1054284.9431637262,4584.54,600352
2025-12-08,1035563.9955748378,4621.75,600352
2025-12-09,1022754.9261719141,4598.22,600352
2025-12-10,1024725.5522339023,4591.83,600352
2025-12-11,1030637.4304198673,4552.18,600352
2025-12-12,1029652.117388873,4580.95,600352
2025-12-15,1045417.1258847791,4552.06,600352
2025-12-16,1039505.2476988144,4497.55,300087
2025-12-17,1039505.2476988144,4579.88,300087
2025-12-18,1044100.7616143705,4552.79,300087
2025-12-19,1048696.2755299266,4568.18,300087
2025-12-22,1052372.6866623717,4611.62,300087
2025-12-23,1054210.8922285943,4620.73,300087
2025-12-24,1064321.0228428177,4634.06,300087
2025-12-25,1063401.9200597066,4642.54,300087
2025-12-26,1059725.5089272617,4657.24,300087
2025-12-29,1067997.4339752628,4639.37,300087
2025-12-30,1060644.6117103728,4651.28,300087
2025-12-31,1073512.0506739304,4629.94,300087
2026-01-05,1074431.1534570416,4717.75,603345
2026-01-06,1091852.221170631,4790.69,603345
2026-01-07,1080766.087171074,4776.67,603345
2026-01-08,1119303.6005981048,4737.65,603345
2026-01-09,1136988.6238831119,4758.92,600066
2026-01-12,1106874.357897911,4789.92,600066
2026-01-13,1109325.5190827528,4761.03,600066
2026-01-14,1103022.5331788736,4741.93,600066
2026-01-15,1098120.2108091896,4751.43,600066
2026-01-16,1110376.0167333994,4731.87,600066
2026-01-19,1120180.6614727671,4734.46,600066
2026-01-20,1127884.310910842,4718.88,600066
2026-01-21,1116679.0026372788,4723.07,600066
2026-01-22,1077460.4236798077,4723.71,600066
2026-01-23,1083063.077816589,4702.5,600066
2026-01-26,1094618.5519737012,4706.96,600066
2026-01-27,1134537.4626982699,4705.69,600066
2026-01-28,1114928.1732195343,4717.99,603967
2026-01-29,1116699.3061396608,4753.87,603967
2026-01-30,1131753.9359607345,4706.34,603967
2026-02-02,1120241.5719799136,4605.98,603967
2026-02-03,1127326.103660419,4660.11,603967
2026-02-04,1136181.7682610508,4698.68,603967
2026-02-05,1138838.46764124,4670.42,603967
2026-02-06,1142380.733481493,4643.6,603967
2026-02-09,1154778.6639223774,4719.06,603967
2026-02-10,1148579.6987019351,4724.3,603967
2026-02-11,1160977.6291428194,4713.82,603967
2026-02-12,1135296.2018009876,4719.58,300138
2026-02-13,1113906.563216331,4660.41,300138
2026-02-24,1134473.5233938852,4707.54,300138
2026-02-25,1137764.237022294,4735.89,300138
2026-02-26,1159976.5540140525,4726.87,300138
2026-02-27,1192061.0118910368,4710.65,300138
2026-03-02,1186302.2630413217,4728.67,002404
2026-03-03,1169159.166754597,4655.9,002404
2026-03-04,1148587.4512105284,4602.62,002404
2026-03-05,1193159.5015560114,4647.69,002404
2026-03-06,1222302.7652434427,4660.44,002404
2026-03-09,1210302.5978427355,4615.46,002404
2026-03-10,1236017.2422728222,4674.76,002404
2026-03-11,1215445.526728753,4704.5,002404
2026-03-12,1205159.6689567184,4687.56,002404
2026-03-13,1203445.359328046,4669.14,002404
2026-03-16,1215445.526728753,4671.56,002404
2026-03-17,1198302.430442029,4637.44,002404
2026-03-18,1210302.5978427355,4658.33,002404
2026-03-19,1174302.0956406146,4583.25,002404
