date,equity,index_close,holding
2025-08-13,1062138.9194426097,4176.58,605500
2025-08-14,1077174.252983759,4173.31,605500
2025-08-15,1069656.5862131843,4202.35,605500
2025-08-18,1081470.0625669444,4239.41,605500
2025-08-19,1081470.0625669444,4223.37,605500
2025-08-20,1099727.2532954828,4271.4,605500
2025-08-21,1116910.4916282245,4288.07,605500
2025-08-22,1096505.3961080934,4378.0,605500
2025-08-25,1084691.9197543333,4469.22,605500
2025-08-26,1085765.8721501299,4452.59,605500
2025-08-27,1052473.3478804424,4386.13,605500
2025-08-28,1050325.4430888495,4463.78,605500
2025-08-29,1055695.2050678316,4496.76,605500
2025-09-01,1056769.1574636279,4523.71,605500
2025-09-02,1051399.395484646,4490.45,605500
2025-09-03,1023476.6331939403,4459.83,605500
2025-09-04,1041733.8239224786,4365.21,605500
2025-09-05,1041733.8239224786,4460.32,605500
2025-09-08,1061064.9670468133,4467.57,605500
2025-09-09,1106170.967670261,4436.26,605500
2025-09-10,1100801.2056912791,4445.36,600410
2025-09-11,1150621.949914376,4548.03,600410
2025-09-12,1217642.7129763989,4522.0,600410
2025-09-15,1159518.511382786,4533.06,603626
2025-09-16,1275470.3625210647,4523.34,603626
2025-09-17,1402755.853244288,4551.02,688256
2025-09-18,1382317.6420954235,4498.11,688256
2025-09-19,1312520.3241548704,4501.92,688256
2025-09-22,1359953.3168068756,4522.61,688256
2025-09-23,1313629.298962567,4519.78,688256
2025-09-24,1336606.4787501052,4566.07,688256
2025-09-25,1348951.1193726226,4593.49,688256
2025-09-26,1302559.0065839817,4550.05,688256
2025-09-29,1287480.840338984,4620.05,688256
2025-09-30,1288940.0177175323,4640.69,688256
2025-10-09,1296518.0122367924,4709.48,688256
2025-10-10,1213140.6168265508,4616.83,688256
2025-10-13,1227761.5741596033,4593.98,688256
2025-10-14,1163450.7631623913,4539.06,688256
2025-10-15,1208198.8694378678,4606.29,688256
2025-10-16,1239327.9868468952,4618.42,688256
2025-10-17,1213724.2877779703,4514.23,688256
2025-10-20,1246254.2154704034,4538.22,600376
2025-10-21,1257956.1329865577,4607.87,600170
2025-10-22,1266601.879605022,4592.57,600170
2025-10-23,1266601.879605022,4606.34,600170
2025-10-24,1257956.1329865577,4660.68,600170
2025-10-27,1249310.3863680933,4716.02,600170
2025-10-28,1236341.766440397,4691.97,600170
2025-10-29,1240664.639749629,4747.84,600170
2025-10-30,1210404.5265850038,4709.91,600170
2025-10-31,1219050.2732034682,4640.67,600170
2025-11-03,1296861.992769647,4653.4,600170
2025-11-04,1262279.0062957897,4618.7,002513
2025-11-05,1309145.8010839997,4627.26,002513
2025-11-06,1284150.1771969544,4693.4,002513
2025-11-07,1379445.9932663147,4678.79,002513
2025-11-10,1384132.6727451356,4695.05,002084
2025-11-11,1411884.7062838853,4652.17,002084
2025-11-12,1401477.693706854,4645.91,002084
2025-11-13,1429229.7272456037,4702.07,002084
2025-11-14,1436167.7356302908,4628.14,002084
2025-11-17,1439636.7398226347,4598.05,002084
2025-11-18,1422291.718860916,4568.19,002084
2025-11-19,1401477.693706854,4588.29,002084
2025-11-20,1387601.6769374793,4564.95,002084
2025-11-21,1526361.8446312272,4453.61,002084
2025-11-24,1561051.886554664,4448.05,600802
