date,equity,index_close,holding
2025-08-12,1233765.3564378398,4143.83,002207
2025-08-13,1212549.814594332,4176.58,002207
2025-08-14,1173382.6604217023,4173.31,002207
2025-08-15,1199494.0965367886,4202.35,603367
2025-08-18,1172483.2665110715,4239.41,603367
2025-08-19,1210156.2662837822,4223.37,603367
2025-08-20,1089318.3424845207,4271.4,603367
2025-08-21,1066216.9746993675,4288.07,603367
2025-08-22,1017881.8051796631,4378.0,603367
2025-08-25,1048802.0974459448,4469.22,603367
2025-08-26,1003310.1731921051,4452.59,603367
2025-08-27,942535.8056342411,4386.13,603367
2025-08-28,944668.2395836398,4463.78,603367
2025-08-29,904862.8058615301,4496.76,603367
2025-09-01,902019.560595665,4523.71,603367
2025-09-02,868966.8343799848,4490.45,603367
2025-09-03,956041.2206470998,4459.83,603367
2025-09-04,899887.1266462664,4365.21,603367
2025-09-05,895977.664405702,4460.32,603367
2025-09-08,818854.6365691145,4467.57,603367
2025-09-09,749905.9388718887,4436.26,603367
2025-09-10,752749.1841377537,4445.36,603367
2025-09-11,759857.297302416,4548.03,603367
2025-09-12,798951.9197080596,4522.0,603367
2025-09-15,780115.419821704,4533.06,603367
2025-09-16,768031.627441778,4523.34,603367
2025-09-17,753815.4011124531,4551.02,603367
2025-09-18,758791.0803277168,4498.11,603367
2025-09-19,742442.4200489931,4501.92,603367
2025-09-22,747062.6936060237,4522.61,603367
2025-09-23,714720.7787068095,4519.78,603367
2025-09-24,729292.4106943675,4566.07,603367
2025-09-25,721473.4862132388,4593.49,603367
2025-09-26,705124.8259345151,4550.05,603367
2025-09-29,725382.9484538032,4620.05,603367
2025-09-30,730714.0333273001,4640.69,603367
2025-10-09,717919.4296309075,4709.48,603367
2025-10-10,718985.646605607,4616.83,603367
2025-10-13,729743.7175579605,4593.98,603367
2025-10-14,716469.1268255885,4539.06,603367
2025-10-15,746247.2627928015,4606.29,603367
2025-10-16,758804.3080801802,4618.42,603367
2025-10-17,834864.1252494464,4514.23,603367
2025-10-20,804368.4438372408,4538.22,603367
2025-10-21,789299.9894923861,4607.87,603367
2025-10-22,868229.9884416246,4592.57,603367
2025-10-23,835940.4434169361,4606.34,603367
2025-10-24,833429.0343594605,4660.68,603367
2025-10-27,800063.1711672823,4716.02,603367
2025-10-28,736919.1720078912,4691.97,603367
2025-10-29,749476.2172952703,4747.84,603367
2025-10-30,707499.808763175,4709.91,603367
2025-10-31,760956.9444151594,4640.67,002513
2025-11-03,771674.6478576264,4653.4,002513
2025-11-04,787264.034683033,4618.7,002513
2025-11-05,816494.1349806705,4627.26,002513
2025-11-06,800904.748155264,4693.4,002513
2025-11-07,860339.2854271265,4678.79,002513
2025-11-10,863262.2954568901,4695.05,002513
2025-11-11,925619.8427585165,4652.17,002513
2025-11-12,882749.0289886486,4645.91,002513
2025-11-13,900287.0891672309,4702.07,002513
2025-11-14,918799.4860224011,4628.14,002513
2025-11-17,902235.7625204067,4598.05,002513
2025-11-18,854493.2653675991,4568.19,002513
2025-11-19,940234.8929073353,4588.29,601611
2025-11-20,910613.1817924059,4564.95,601611
2025-11-21,873190.7222666906,4453.61,601611
2025-11-24,898918.6631906198,4448.05,601611
2025-11-25,918409.5275269299,4490.4,601611
2025-11-26,892681.5866030006,4517.63,601611
2025-11-27,883325.9717215718,4515.4,601611
2025-11-28,903596.4706313342,4526.66,601611
2025-12-01,911392.8163658583,4576.49,601611
2025-12-02,897359.3940437151,4554.33,601611
2025-12-03,884885.2408684767,4531.05,601611
2025-12-04,932442.9498490732,4546.57,601611
2025-12-05,954272.7179057405,4584.54,601611
2025-12-08,950374.5450384783,4621.75,601611
2025-12-09,922307.700394192,4598.22,601611
2025-12-10,917629.8929534775,4591.83,601611
2025-12-11,922307.700394192,4552.18,000407
2025-12-12,932267.8267483409,4580.95,000407
2025-12-15,934259.8520191708,4552.06,000407
2025-12-16,896411.3718734047,4497.55,000407
2025-12-17,902387.4476858943,4579.88,000407
2025-12-18,898403.3971442344,4552.79,000407
2025-12-19,922307.700394192,4568.18,000407
2025-12-22,1013940.8628523622,4611.62,000407
2025-12-23,962148.2058107879,4620.73,000407
2025-12-24,1009956.8123107027,4634.06,000407
2025-12-25,998004.6606857238,4642.54,000407
2025-12-26,1037845.1661023196,4657.24,000407
2025-12-29,1063741.494623107,4639.37,000407
2025-12-30,1031869.0902898303,4651.28,000407
2025-12-31,999996.6859565537,4629.94,000407
