date,equity,index_close,holding
2025-08-14,871065.6618727462,4173.31,301388
2025-08-15,900408.5859974298,4202.35,301388
2025-08-18,927795.3151804678,4239.41,301388
2025-08-19,926118.5766590572,4223.37,301388
2025-08-20,921647.2739352958,4271.4,301388
2025-08-21,920529.4482543556,4288.07,002097
2025-08-22,933750.6970623175,4378.0,002097
2025-08-25,917775.0214193634,4469.22,002097
2025-08-26,893536.065271433,4452.59,002097
2025-08-27,863237.3700865201,4386.13,002097
2025-08-28,856626.7456825392,4463.78,002097
2025-08-29,863788.2554535186,4496.76,002097
2025-09-01,852770.5481135502,4523.71,002097
2025-09-02,831836.9041676103,4490.45,002097
2025-09-03,808699.7187536766,4459.83,002097
2025-09-04,788867.8455417338,4365.21,002097
2025-09-05,798232.896780707,4460.32,002097
2025-09-08,782257.2211377528,4467.57,002097
2025-09-09,767934.201595794,4436.26,002097
2025-09-10,767383.3162287954,4445.36,002097
2025-09-11,779502.7943027607,4548.03,002097
2025-09-12,788867.8455417338,4522.0,601606
2025-09-15,776549.1884942352,4533.06,601606
2025-09-16,754280.8469083724,4523.34,601606
2025-09-17,743383.5733663545,4551.02,601606
2025-09-18,734223.5463310351,4498.11,601606
2025-09-19,740856.6693566112,4501.92,601606
2025-09-22,736276.6558389515,4522.61,601606
2025-09-23,705164.1502189873,4519.78,601606
2025-09-24,696004.1231836678,4566.07,601606
2025-09-25,676578.5486087663,4593.49,601606
2025-09-26,670261.2885844079,4550.05,601606
2025-09-29,662206.7820533513,4620.05,601606
2025-09-30,674051.6445990229,4640.69,601606
2025-10-09,677684.0691130289,4709.48,601606
2025-10-10,745436.682874271,4616.83,601606
2025-10-13,819980.3511616981,4593.98,600103
2025-10-14,857789.2434342835,4539.06,600103
2025-10-15,853063.1319002103,4606.29,600103
2025-10-16,824706.4626957714,4618.42,600103
2025-10-17,791623.681957259,4514.23,600103
2025-10-20,871967.5780365032,4538.22,600103
2025-10-21,881419.8011046496,4607.87,600170
2025-10-22,887477.6691534787,4592.57,600170
2025-10-23,887477.6691534787,4606.34,600170
2025-10-24,881419.8011046496,4660.68,600170
2025-10-27,875361.9330558204,4716.02,600170
2025-10-28,866275.1309825765,4691.97,600170
2025-10-29,869304.065006991,4747.84,600170
2025-10-30,848101.5268360889,4709.91,600170
2025-10-31,854159.394884918,4640.67,600170
2025-11-03,908680.2073243809,4653.4,600170
2025-11-04,884448.7351290642,4618.7,002513
2025-11-05,917287.1782650443,4627.26,002513
2025-11-06,899773.3419258549,4693.4,002513
2025-11-07,966544.8429690144,4678.79,002513
2025-11-10,969828.6872826123,4695.05,002084
2025-11-11,989273.8739950457,4652.17,002084
2025-11-12,981981.9289778831,4645.91,002084
2025-11-13,1001427.1156903164,4702.07,002084
2025-11-14,1006288.4123684246,4628.14,002084
2025-11-17,1008719.060707479,4598.05,002084
2025-11-18,996565.819012208,4568.19,002084
2025-11-19,981981.9289778831,4588.29,002084
2025-11-20,972259.3356216664,4564.95,002084
2025-11-21,1069485.2691838332,4453.61,002084
2025-11-24,1093791.7525743747,4448.05,600802
2025-11-25,1203170.9278318123,4490.4,600802
2025-11-26,1154370.9881015709,4517.63,603686
2025-11-27,1119608.4390658278,4515.4,603686
2025-11-28,1168784.7279456598,4526.66,603686
2025-12-01,1173871.9302435734,4576.49,603686
2025-12-02,1214145.6151020564,4554.33,603686
