date,equity,index_close,holding
2025-08-08,1063724.4572097831,4104.97,688334
2025-08-11,1073317.7281766615,4122.51,688334
2025-08-12,1068803.2477216597,4143.83,688334
2025-08-13,1071624.7980060359,4176.58,688334
2025-08-14,1051309.6359585281,4173.31,688334
2025-08-15,1068238.9376647845,4202.35,688334
2025-08-18,1078396.5186885386,4239.41,688334
2025-08-19,1072189.108062911,4223.37,688334
2025-08-20,1081218.0689729145,4271.4,688334
2025-08-21,1099840.3008497965,4288.07,688334
2025-08-22,1078960.8287454136,4378.0,688334
2025-08-25,1087989.7896554174,4469.22,688334
2025-08-26,1080089.448859164,4452.59,688334
2025-08-27,1064853.0773235334,4386.13,688334
2025-08-28,1055259.8063566545,4463.78,688334
2025-08-29,1059774.2868116563,4496.76,688334
2025-09-01,1065981.6974372838,4523.71,688334
2025-09-02,1046795.1555035264,4490.45,688334
2025-09-03,1047923.7756172768,4459.83,688334
2025-09-04,1042280.6750485245,4365.21,688334
2025-09-05,1062031.5270391572,4460.32,688334
2025-09-08,1101533.2310204222,4467.57,688334
2025-09-09,1090247.029882918,4436.26,688334
2025-09-10,1082910.9991435404,4445.36,688334
2025-09-11,1086296.8594847915,4548.03,688334
2025-09-12,1087442.4354445438,4522.0,688334
2025-09-15,1099436.2858354764,4533.06,688334
2025-09-16,1093724.9285064607,4523.34,688334
2025-09-17,1096580.6071709685,4551.02,688334
2025-09-18,1080588.8066497254,4498.11,688334
2025-09-19,1070879.499190399,4501.92,688334
2025-09-22,1072021.770656202,4522.61,688334
2025-09-23,1062312.463196876,4519.78,688334
2025-09-24,1085157.8925129375,4566.07,688334
2025-09-25,1094867.199972264,4593.49,688334
2025-09-26,1093724.9285064607,4550.05,688334
2025-09-29,1109145.5932948026,4620.05,688334
2025-09-30,1101149.693034181,4640.69,688334
2025-10-09,1127993.0724805535,4709.48,688334
2025-10-10,1163974.6236533509,4616.83,688334
2025-10-13,1210236.6180183764,4593.98,688334
2025-10-14,1191389.1388326252,4539.06,688334
2025-10-15,1242220.2190608627,4606.29,688334
2025-10-16,1226228.4185396193,4618.42,688334
2025-10-17,1187391.1887023144,4514.23,688334
2025-10-20,1182822.102839102,4538.22,688334
2025-10-21,1208523.2108196714,4607.87,688334
2025-10-22,1167401.4380507602,4592.57,688334
2025-10-23,1163403.4879204493,4606.34,688334
2025-10-24,1170257.1167152678,4660.68,688334
2025-10-27,1190818.0030997237,4716.02,688334
2025-10-28,1172541.6596468743,4691.97,688334
2025-10-29,1216519.1110802933,4747.84,688334
2025-10-30,1192531.410298428,4709.91,688334
2025-10-31,1189675.7316339205,4640.67,688334
2025-11-03,1183964.374304905,4653.4,688334
2025-11-04,1177110.7455100864,4618.7,688334
2025-11-05,1209094.3465525731,4627.26,688334
2025-11-06,1263352.2411782201,4693.4,688334
2025-11-07,1239364.5403963549,4678.79,688334
2025-11-10,1225657.282806718,4695.05,688334
2025-11-11,1200527.31055905,4652.17,688334
2025-11-12,1192531.410298428,4645.91,688334
2025-11-13,1195958.2246958376,4702.07,688334
2025-11-14,1164545.7593862524,4628.14,688334
2025-11-17,1148553.958865009,4598.05,688334
2025-11-18,1133704.4298095691,4568.19,688334
2025-11-19,1121710.5794186366,4588.29,688334
2025-11-20,1110287.8647606056,4564.95,688334
2025-11-21,1049747.4770730417,4453.61,688334
2025-11-24,1058885.6487994664,4448.05,688334
2025-11-25,1072592.9063891035,4490.4,688334
2025-11-26,1061741.3274639742,4517.63,688334
2025-11-27,1074306.313587808,4515.4,688334
2025-11-28,1078875.3994510204,4526.66,688334
2025-12-01,1081159.9423826267,4576.49,688334
2025-12-02,1068023.8205258911,4554.33,688334
2025-12-03,1073735.1778549068,4531.05,688334
2025-12-04,1072021.770656202,4546.57,688334
2025-12-05,1088013.5711774454,4584.54,688334
2025-12-08,1095438.3357051653,4621.75,688334
2025-12-09,1095438.3357051653,4598.22,688334
2025-12-10,1088013.5711774454,4591.83,688334
2025-12-11,1073164.042122005,4552.18,688334
2025-12-12,1105718.7788973933,4580.95,688334
2025-12-15,1093724.9285064607,4552.06,688334
2025-12-16,1074877.4493207098,4497.55,688334
2025-12-17,1085157.8925129375,4579.88,688334
2025-12-18,1077161.9922523159,4552.79,688334
2025-12-19,1094867.199972264,4568.18,688334
2025-12-22,1100007.4215683779,4611.62,688334
2025-12-23,1092011.5213077562,4620.73,688334
2025-12-24,1103434.2359657872,4634.06,688334
2025-12-25,1118854.9007541288,4642.54,688334
2025-12-26,1117712.6292883258,4657.24,688334
2025-12-29,1106861.050363196,4639.37,688334
2025-12-30,1104005.3716986885,4651.28,688334
2025-12-31,1105718.7788973933,4629.94,688334
2026-01-05,1128564.2082134553,4717.75,688334
2026-01-06,1129706.479679258,4790.69,688334
2026-01-07,1157120.9948585324,4776.67,688334
2026-01-08,1161690.0807217448,4737.65,688334
2026-01-09,1173683.9311126773,4758.92,688334
2026-01-12,1178253.0169758897,4789.92,688334
2026-01-13,1176539.609777185,4761.03,688334
2026-01-14,1178824.1527087912,4741.93,688334
2026-01-15,1197671.6318945421,4751.43,688334
2026-01-16,1431266.1466512743,4731.87,688334
2026-01-19,1560913.9580199253,4734.46,688334
2026-01-20,1484381.769811118,4718.88,688334
2026-01-21,1441546.5898435023,4723.07,688334
2026-01-22,1420985.7034590465,4723.71,688334
2026-01-23,1435264.0967815854,4702.5,688334
2026-01-26,1413560.9389313266,4706.96,688334
2026-01-27,1430695.010918373,4705.69,688334
2026-01-28,1446115.6757067146,4717.99,688334
2026-01-29,1393000.052546871,4753.87,688334
2026-01-30,1391286.6453481663,4706.34,688334
2026-02-02,1432408.4181170776,4605.98,688334
2026-02-03,1436406.3682473884,4660.11,688334
2026-02-04,1417558.8890616375,4698.68,688334
2026-02-05,1357018.5013740736,4670.42,688334
2026-02-06,1371296.8946966121,4643.6,688334
2026-02-09,1383861.8808204462,4719.06,688334
2026-02-10,1376437.1162927262,4724.3,688334
2026-02-11,1362729.858703089,4713.82,688334
2026-02-12,1400424.817074591,4719.58,688334
2026-02-13,1377579.3877585293,4660.41,688334
2026-02-24,1406707.310136508,4707.54,688334
2026-02-25,1419272.2962603422,4735.89,688334
2026-02-26,1452398.1687686315,4726.87,688334
2026-02-27,1428981.6037196682,4710.65,688334
2026-03-02,1417558.8890616375,4728.67,688334
2026-03-03,1347880.3296476488,4655.9,688334
2026-03-04,1372439.1661624154,4602.62,688334
2026-03-05,1440975.4541106008,4647.69,688334
2026-03-06,1456396.1188989426,4660.44,688334
2026-03-09,1470103.3764885797,4615.46,688334
2026-03-10,1456396.1188989426,4674.76,688334
2026-03-11,1435264.0967815854,4704.5,688334
2026-03-12,1389002.1024165603,4687.56,688334
2026-03-13,1334173.0720580115,4669.14,688334
2026-03-16,1297620.3851523127,4671.56,688334
2026-03-17,1259925.4267808106,4637.44,688334
2026-03-18,1283913.1275626756,4658.33,688334
2026-03-19,1246789.304924075,4583.25,688334
