date,equity,index_close,holding
2025-08-12,1168299.2564778363,4143.83,601003
2025-08-13,1164443.4833541473,4176.58,601003
2025-08-14,1131669.411802789,4173.31,688585
2025-08-15,1131669.411802789,4202.35,688585
2025-08-18,1139745.240680066,4239.41,600117
2025-08-19,1127186.0644742248,4223.37,600117
2025-08-20,1120906.4763713044,4271.4,002097
2025-08-21,1095982.868353686,4288.07,002097
2025-08-22,1111724.0944700765,4378.0,002097
2025-08-25,1092703.4462461048,4469.22,002097
2025-08-26,1063844.5316993888,4452.59,002097
2025-08-27,1027770.888515994,4386.13,002097
2025-08-28,1019900.2754577989,4463.78,601606
2025-08-29,1121922.7425797703,4496.76,601606
2025-09-01,1146739.0183661955,4523.71,601606
2025-09-02,1174637.0538908045,4490.45,601606
2025-09-03,1057205.7880779158,4459.83,601606
2025-09-04,951452.7696939325,4365.21,601606
2025-09-05,868569.6525248906,4460.32,600410
2025-09-08,836944.8087662921,4467.57,600410
2025-09-09,806656.2260115779,4436.26,600410
2025-09-10,826700.1410698446,4445.36,600410
2025-09-11,864115.4491786091,4548.03,601606
2025-09-12,916013.7242460002,4522.0,601606
2025-09-15,901709.6060295461,4533.06,603626
2025-09-16,991880.5666325008,4523.34,603626
2025-09-17,1090865.2301515336,4551.02,688256
2025-09-18,1074971.278358549,4498.11,688256
2025-09-19,1020692.7899650868,4501.92,002378
2025-09-22,1010026.3862114324,4522.61,002378
2025-09-23,976386.1897575994,4519.78,605188
2025-09-24,972177.6285948514,4566.07,605188
2025-09-25,982398.419990097,4593.49,605188
2025-09-26,945122.5925486124,4550.05,605188
2025-09-29,945723.8155718622,4620.05,002115
2025-09-30,986116.8476204282,4640.69,002115
2025-10-09,1006313.3636447112,4709.48,002905
2025-10-10,1013329.4926741066,4616.83,002905
2025-10-13,1011324.8843799937,4593.98,600103
2025-10-14,1057956.5793369962,4539.06,600103
2025-10-15,1052127.6174673708,4606.29,600977
2025-10-16,1039043.3676524876,4618.42,600977
2025-10-17,1019032.1620532545,4514.23,600376
2025-10-20,1120759.9854596036,4538.22,600376
2025-10-21,1131283.5533981915,4607.87,600170
2025-10-22,1139058.6980950863,4592.57,600170
2025-10-23,1139058.6980950863,4606.34,000981
2025-10-24,1168415.8810356813,4660.68,000981
2025-10-27,1177223.0359178595,4716.02,002453
2025-10-28,1158207.6858516387,4691.97,002453
2025-10-29,1154750.349475962,4747.84,000981
2025-10-30,1127895.6901858235,4709.91,000981
2025-10-31,1095670.099037657,4640.67,000981
2025-11-03,1009735.1893092132,4653.4,002513
2025-11-04,1030133.8800023285,4618.7,002513
2025-11-05,1068381.42505192,4627.26,603011
2025-11-06,1074671.3072851948,4693.4,603011
2025-11-07,1023453.6948142448,4678.79,002208
2025-11-10,1125799.0642956693,4695.05,002208
2025-11-11,1053342.165547758,4652.17,000969
2025-11-12,1008797.8451141462,4645.91,000969
2025-11-13,1073256.0970357256,4702.07,603933
2025-11-14,1040321.3020463194,4628.14,603933
2025-11-17,1050776.7925191468,4598.05,603933
2025-11-18,1062277.8320392568,4568.19,603933
2025-11-19,1004249.8599150651,4588.29,601611
2025-11-20,972611.3837619107,4564.95,601611
2025-11-21,932641.0529223802,4453.61,002160
2025-11-24,936349.3672481151,4448.05,002160
2025-11-25,962307.567528261,4490.4,002407
2025-11-26,933766.9895817967,4517.63,002407
2025-11-27,933766.9895817967,4515.4,002407
2025-11-28,996037.3414649914,4526.66,002407
2025-12-01,994595.898134362,4576.49,002255
2025-12-02,992123.8287935143,4554.33,002255
2025-12-03,964107.0429305745,4531.05,002213
2025-12-04,962272.0466554877,4546.57,002213
2025-12-05,974016.0228160429,4584.54,002759
2025-12-08,978856.5221011584,4621.75,002759
2025-12-09,938519.0280585283,4598.22,002451
2025-12-10,926534.0110008065,4591.83,002451
2025-12-11,903485.9012744183,4552.18,000407
2025-12-12,913242.7684588073,4580.95,000407
2025-12-15,915194.1418956852,4552.06,002474
2025-12-16,856987.078076488,4497.55,002474
2025-12-17,853405.1049183835,4579.88,002474
2025-12-18,852509.6116288574,4552.79,002474
2025-12-19,860569.0512345923,4568.18,688795
2025-12-22,872102.0501142608,4611.62,688795
2025-12-23,877026.2518831079,4620.73,600734
2025-12-24,910331.0462584158,4634.06,600734
2025-12-25,915881.8453209671,4642.54,000078
2025-12-26,903335.5186727346,4657.24,000078
2025-12-29,883261.3960355629,4639.37,600828
2025-12-30,874849.382739986,4651.28,600828
2025-12-31,818769.2941028075,4629.94,002300
2026-01-05,813429.4943586589,4717.75,002300
2026-01-06,817879.3274787827,4790.69,600693
2026-01-07,818336.7543957172,4776.67,600693
2026-01-08,865451.7268399649,4737.65,000735
2026-01-09,856436.6046853819,4758.92,000735
2026-01-12,847421.482530799,4789.92,603122
2026-01-13,871524.2154425103,4761.03,603122
2026-01-14,784295.2772858411,4741.93,000592
2026-01-15,705764.4194180728,4751.43,000592
2026-01-16,635339.9726850417,4731.87,600865
2026-01-19,639372.4548812091,4734.46,600865
2026-01-20,622346.4189418358,4718.88,002792
2026-01-21,611016.3150859376,4723.07,002792
2026-01-22,639746.2212919651,4723.71,000547
2026-01-23,690437.7780781222,4702.5,000547
2026-01-26,621440.9368969637,4706.96,603123
2026-01-27,614384.4538890497,4705.69,603123
2026-01-28,605916.6742795528,4717.99,600783
2026-01-29,596705.1032178705,4753.87,600783
2026-01-30,593890.4565045786,4706.34,002413
2026-02-02,595672.5734033169,4605.98,002413
2026-02-03,639779.9666470928,4660.11,002202
2026-02-04,642606.6822581993,4698.68,002202
2026-02-05,584659.0122305171,4670.42,002465
2026-02-06,587348.6454092659,4643.6,002465
2026-02-09,603486.4444817586,4719.06,002115
2026-02-10,623997.0948824458,4724.3,002115
2026-02-11,592836.6836967864,4713.82,002115
2026-02-12,581003.6161579285,4719.58,002115
2026-02-13,565226.1927727844,4660.41,002716
2026-02-24,621831.447458363,4707.54,002716
2026-02-25,655711.96486141,4735.89,600986
