doc_id,level1,level2,level3,level4,api_name,url,doc_path,hierarchy_path
408,ETF专题,ETF份额规模,,,etf_share_size,https://tushare.pro/document/2?doc_id=408,F:\projects\my-stock\tushare_docs\document\2\doc_id-408.md,F:\projects\my-stock\tushare_docs\ETF专题\ETF份额规模.md
387,ETF专题,ETF历史分钟,,,stk_mins,https://tushare.pro/document/2?doc_id=387,F:\projects\my-stock\tushare_docs\document\2\doc_id-387.md,F:\projects\my-stock\tushare_docs\ETF专题\ETF历史分钟.md
386,ETF专题,ETF基准指数,,,etf_index,https://tushare.pro/document/2?doc_id=386,F:\projects\my-stock\tushare_docs\document\2\doc_id-386.md,F:\projects\my-stock\tushare_docs\ETF专题\ETF基准指数.md
385,ETF专题,ETF基本信息,,,etf_basic,https://tushare.pro/document/2?doc_id=385,F:\projects\my-stock\tushare_docs\document\2\doc_id-385.md,F:\projects\my-stock\tushare_docs\ETF专题\ETF基本信息.md
199,ETF专题,ETF复权因子,,,fund_adj,https://tushare.pro/document/2?doc_id=199,F:\projects\my-stock\tushare_docs\document\2\doc_id-199.md,F:\projects\my-stock\tushare_docs\ETF专题\ETF复权因子.md
416,ETF专题,ETF实时分钟,,,,https://tushare.pro/document/2?doc_id=416,F:\projects\my-stock\tushare_docs\document\2\doc_id-416.md,F:\projects\my-stock\tushare_docs\ETF专题\ETF实时分钟.md
400,ETF专题,ETF实时日线,,,rt_etf_k,https://tushare.pro/document/2?doc_id=400,F:\projects\my-stock\tushare_docs\document\2\doc_id-400.md,F:\projects\my-stock\tushare_docs\ETF专题\ETF实时日线.md
127,ETF专题,ETF日线行情,,,fund_daily,https://tushare.pro/document/2?doc_id=127,F:\projects\my-stock\tushare_docs\document\2\doc_id-127.md,F:\projects\my-stock\tushare_docs\ETF专题\ETF日线行情.md
256,债券专题,债券回购日行情,,,repo_daily,https://tushare.pro/document/2?doc_id=256,F:\projects\my-stock\tushare_docs\document\2\doc_id-256.md,F:\projects\my-stock\tushare_docs\债券专题\债券回购日行情.md
233,债券专题,全球财经事件,,,eco_cal,https://tushare.pro/document/2?doc_id=233,F:\projects\my-stock\tushare_docs\document\2\doc_id-233.md,F:\projects\my-stock\tushare_docs\债券专题\全球财经事件.md
186,债券专题,可转债发行,,,cb_issue,https://tushare.pro/document/2?doc_id=186,F:\projects\my-stock\tushare_docs\document\2\doc_id-186.md,F:\projects\my-stock\tushare_docs\债券专题\可转债发行.md
185,债券专题,可转债基础信息,,,cb_basic,https://tushare.pro/document/2?doc_id=185,F:\projects\my-stock\tushare_docs\document\2\doc_id-185.md,F:\projects\my-stock\tushare_docs\债券专题\可转债基础信息.md
392,债券专题,可转债技术面因子(专业版),,,cb_factor_pro,https://tushare.pro/document/2?doc_id=392,F:\projects\my-stock\tushare_docs\document\2\doc_id-392.md,F:\projects\my-stock\tushare_docs\债券专题\可转债技术面因子_专业版.md
305,债券专题,可转债票面利率,,,cb_rate,https://tushare.pro/document/2?doc_id=305,F:\projects\my-stock\tushare_docs\document\2\doc_id-305.md,F:\projects\my-stock\tushare_docs\债券专题\可转债票面利率.md
187,债券专题,可转债行情,,,cb_daily,https://tushare.pro/document/2?doc_id=187,F:\projects\my-stock\tushare_docs\document\2\doc_id-187.md,F:\projects\my-stock\tushare_docs\债券专题\可转债行情.md
269,债券专题,可转债赎回信息,,,cb_call,https://tushare.pro/document/2?doc_id=269,F:\projects\my-stock\tushare_docs\document\2\doc_id-269.md,F:\projects\my-stock\tushare_docs\债券专题\可转债赎回信息.md
246,债券专题,可转债转股价变动,,,cb_price_chg,https://tushare.pro/document/2?doc_id=246,F:\projects\my-stock\tushare_docs\document\2\doc_id-246.md,F:\projects\my-stock\tushare_docs\债券专题\可转债转股价变动.md
247,债券专题,可转债转股结果,,,cb_share,https://tushare.pro/document/2?doc_id=247,F:\projects\my-stock\tushare_docs\document\2\doc_id-247.md,F:\projects\my-stock\tushare_docs\债券专题\可转债转股结果.md
201,债券专题,国债收益率曲线,,,yc_cb,https://tushare.pro/document/2?doc_id=201,F:\projects\my-stock\tushare_docs\document\2\doc_id-201.md,F:\projects\my-stock\tushare_docs\债券专题\国债收益率曲线.md
271,债券专题,大宗交易,,,bond_blk,https://tushare.pro/document/2?doc_id=271,F:\projects\my-stock\tushare_docs\document\2\doc_id-271.md,F:\projects\my-stock\tushare_docs\债券专题\大宗交易.md
272,债券专题,大宗交易明细,,,bond_blk_detail,https://tushare.pro/document/2?doc_id=272,F:\projects\my-stock\tushare_docs\document\2\doc_id-272.md,F:\projects\my-stock\tushare_docs\债券专题\大宗交易明细.md
322,债券专题,柜台流通式债券报价,,,bc_otcqt,https://tushare.pro/document/2?doc_id=322,F:\projects\my-stock\tushare_docs\document\2\doc_id-322.md,F:\projects\my-stock\tushare_docs\债券专题\柜台流通式债券报价.md
323,债券专题,柜台流通式债券最优报价,,,bc_bestotcqt,https://tushare.pro/document/2?doc_id=323,F:\projects\my-stock\tushare_docs\document\2\doc_id-323.md,F:\projects\my-stock\tushare_docs\债券专题\柜台流通式债券最优报价.md
119,公募基金,基金净值,,,fund_nav,https://tushare.pro/document/2?doc_id=119,F:\projects\my-stock\tushare_docs\document\2\doc_id-119.md,F:\projects\my-stock\tushare_docs\公募基金\基金净值.md
120,公募基金,基金分红,,,fund_div,https://tushare.pro/document/2?doc_id=120,F:\projects\my-stock\tushare_docs\document\2\doc_id-120.md,F:\projects\my-stock\tushare_docs\公募基金\基金分红.md
19,公募基金,基金列表,,,fund_basic,https://tushare.pro/document/2?doc_id=19,F:\projects\my-stock\tushare_docs\document\2\doc_id-19.md,F:\projects\my-stock\tushare_docs\公募基金\基金列表.md
359,公募基金,基金技术面因子(专业版),,,fund_factor_pro,https://tushare.pro/document/2?doc_id=359,F:\projects\my-stock\tushare_docs\document\2\doc_id-359.md,F:\projects\my-stock\tushare_docs\公募基金\基金技术面因子_专业版.md
121,公募基金,基金持仓,,,fund_portfolio,https://tushare.pro/document/2?doc_id=121,F:\projects\my-stock\tushare_docs\document\2\doc_id-121.md,F:\projects\my-stock\tushare_docs\公募基金\基金持仓.md
118,公募基金,基金管理人,,,fund_company,https://tushare.pro/document/2?doc_id=118,F:\projects\my-stock\tushare_docs\document\2\doc_id-118.md,F:\projects\my-stock\tushare_docs\公募基金\基金管理人.md
208,公募基金,基金经理,,,fund_manager,https://tushare.pro/document/2?doc_id=208,F:\projects\my-stock\tushare_docs\document\2\doc_id-208.md,F:\projects\my-stock\tushare_docs\公募基金\基金经理.md
207,公募基金,基金规模,,,fund_share,https://tushare.pro/document/2?doc_id=207,F:\projects\my-stock\tushare_docs\document\2\doc_id-207.md,F:\projects\my-stock\tushare_docs\公募基金\基金规模.md
178,外汇数据,外汇基础信息（海外）,,,fx_obasic,https://tushare.pro/document/2?doc_id=178,F:\projects\my-stock\tushare_docs\document\2\doc_id-178.md,F:\projects\my-stock\tushare_docs\外汇数据\外汇基础信息_海外.md
179,外汇数据,外汇日线行情,,,fx_daily,https://tushare.pro/document/2?doc_id=179,F:\projects\my-stock\tushare_docs\document\2\doc_id-179.md,F:\projects\my-stock\tushare_docs\外汇数据\外汇日线行情.md
176,大模型语料专题数据,上市公司公告,,,anns_d,https://tushare.pro/document/2?doc_id=176,F:\projects\my-stock\tushare_docs\document\2\doc_id-176.md,F:\projects\my-stock\tushare_docs\大模型语料专题数据\上市公司公告.md
366,大模型语料专题数据,上证e互动问答,,,irm_qa_sh,https://tushare.pro/document/2?doc_id=366,F:\projects\my-stock\tushare_docs\document\2\doc_id-366.md,F:\projects\my-stock\tushare_docs\大模型语料专题数据\上证e互动问答.md
415,大模型语料专题数据,券商研究报告,,,research_report,https://tushare.pro/document/2?doc_id=415,F:\projects\my-stock\tushare_docs\document\2\doc_id-415.md,F:\projects\my-stock\tushare_docs\大模型语料专题数据\券商研究报告.md
406,大模型语料专题数据,国家政策库,,,npr,https://tushare.pro/document/2?doc_id=406,F:\projects\my-stock\tushare_docs\document\2\doc_id-406.md,F:\projects\my-stock\tushare_docs\大模型语料专题数据\国家政策库.md
143,大模型语料专题数据,新闻快讯（短讯）,,,news,https://tushare.pro/document/2?doc_id=143,F:\projects\my-stock\tushare_docs\document\2\doc_id-143.md,F:\projects\my-stock\tushare_docs\大模型语料专题数据\新闻快讯_短讯.md
154,大模型语料专题数据,新闻联播文字稿,,,cctv_news,https://tushare.pro/document/2?doc_id=154,F:\projects\my-stock\tushare_docs\document\2\doc_id-154.md,F:\projects\my-stock\tushare_docs\大模型语料专题数据\新闻联播文字稿.md
195,大模型语料专题数据,新闻通讯（长篇）,,,major_news,https://tushare.pro/document/2?doc_id=195,F:\projects\my-stock\tushare_docs\document\2\doc_id-195.md,F:\projects\my-stock\tushare_docs\大模型语料专题数据\新闻通讯_长篇.md
367,大模型语料专题数据,深证易互动问答,,,irm_qa_sz,https://tushare.pro/document/2?doc_id=367,F:\projects\my-stock\tushare_docs\document\2\doc_id-367.md,F:\projects\my-stock\tushare_docs\大模型语料专题数据\深证易互动问答.md
228,宏观经济,国内宏观,价格指数,居民消费价格指数（CPI）,cn_cpi,https://tushare.pro/document/2?doc_id=228,F:\projects\my-stock\tushare_docs\document\2\doc_id-228.md,F:\projects\my-stock\tushare_docs\宏观经济\国内宏观\价格指数\居民消费价格指数_CPI.md
245,宏观经济,国内宏观,价格指数,工业生产者出厂价格指数（PPI）,cn_ppi,https://tushare.pro/document/2?doc_id=245,F:\projects\my-stock\tushare_docs\document\2\doc_id-245.md,F:\projects\my-stock\tushare_docs\宏观经济\国内宏观\价格指数\工业生产者出厂价格指数_PPI.md
153,宏观经济,国内宏观,利率数据,Hibor利率,hibor,https://tushare.pro/document/2?doc_id=153,F:\projects\my-stock\tushare_docs\document\2\doc_id-153.md,F:\projects\my-stock\tushare_docs\宏观经济\国内宏观\利率数据\Hibor利率.md
151,宏观经济,国内宏观,利率数据,LPR贷款基础利率,shibor_lpr,https://tushare.pro/document/2?doc_id=151,F:\projects\my-stock\tushare_docs\document\2\doc_id-151.md,F:\projects\my-stock\tushare_docs\宏观经济\国内宏观\利率数据\LPR贷款基础利率.md
152,宏观经济,国内宏观,利率数据,Libor利率,libor,https://tushare.pro/document/2?doc_id=152,F:\projects\my-stock\tushare_docs\document\2\doc_id-152.md,F:\projects\my-stock\tushare_docs\宏观经济\国内宏观\利率数据\Libor利率.md
149,宏观经济,国内宏观,利率数据,Shibor利率,shibor,https://tushare.pro/document/2?doc_id=149,F:\projects\my-stock\tushare_docs\document\2\doc_id-149.md,F:\projects\my-stock\tushare_docs\宏观经济\国内宏观\利率数据\Shibor利率.md
